"metro","date","time","cases","newCases","deaths","newDeaths","population","closePublicSchools","banGatherings","closeSocialRetail","stayAtHome"
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-03-17,16,48,3,0,0,3559529,0,0,0,0
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-03-18,17,58,10,0,0,3559529,0,0,0,0
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-03-19,18,67,9,0,0,3559529,0,0,0,0
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-03-20,19,86,19,0,0,3559529,0,0,0,0
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-03-21,20,97,11,1,1,3559529,1,0,0,0
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-03-22,21,116,19,1,0,3559529,1,0,0,0
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-03-23,22,173,57,1,0,3559529,1,1,0,0
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-03-24,23,193,20,1,0,3559529,1,1,0,0
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-03-25,24,206,13,1,0,3559529,1,1,0,1
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-03-26,25,237,31,1,0,3559529,1,1,0,1
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-03-27,26,268,31,2,1,3559529,1,1,0,1
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-03-28,27,301,33,4,2,3559529,1,1,0,1
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-03-29,28,340,39,7,3,3559529,1,1,0,1
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-03-30,29,390,50,8,1,3559529,1,1,0,1
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-03-31,30,420,30,8,0,3559529,1,1,1,1
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-04-01,31,454,34,8,0,3559529,1,1,1,1
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-04-02,32,483,29,8,0,3559529,1,1,1,1
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-04-03,33,509,26,14,6,3559529,1,1,1,1
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-04-04,34,537,28,14,0,3559529,1,1,1,1
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-04-05,35,583,46,18,4,3559529,1,1,1,1
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-04-06,36,615,32,22,4,3559529,1,1,1,1
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-04-07,37,663,48,25,3,3559529,1,1,1,1
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-04-08,38,718,55,28,3,3559529,1,1,1,1
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-04-09,39,773,55,37,9,3559529,1,1,1,1
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-04-10,40,830,57,40,3,3559529,1,1,1,1
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-04-11,41,900,70,45,5,3559529,1,1,1,1
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-04-12,42,1038,138,50,5,3559529,1,1,1,1
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-04-13,43,1039,1,50,0,3559529,1,1,1,1
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-04-14,44,1090,51,58,8,3559529,1,1,1,1
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-04-15,45,1176,86,64,6,3559529,1,1,1,1
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-04-16,46,1252,76,71,7,3559529,1,1,1,1
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-04-17,47,1370,118,82,11,3559529,1,1,1,1
"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-03-01,0,0,0,0,0,1836621,0,0,0,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-03-02,1,0,0,0,0,1836621,0,0,0,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-03-03,2,0,0,0,0,1836621,0,0,0,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-03-05,4,1,1,0,0,1836621,0,0,0,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-03-06,5,1,0,0,0,1836621,0,0,0,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-03-07,6,1,0,0,0,1836621,0,0,0,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-03-08,7,2,1,0,0,1836621,0,0,0,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-03-09,8,3,1,0,0,1836621,0,0,0,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-03-10,9,5,2,0,0,1836621,0,0,0,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-03-11,10,6,1,0,0,1836621,0,0,0,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-03-12,11,14,8,0,0,1836621,0,0,0,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-03-13,12,20,6,0,0,1836621,0,0,0,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-03-14,13,25,5,0,0,1836621,0,0,0,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-03-15,14,32,7,0,0,1836621,0,0,0,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-03-16,15,44,12,0,0,1836621,0,0,0,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-03-17,16,64,20,0,0,1836621,0,0,0,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-03-18,17,87,23,0,0,1836621,1,0,0,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-03-19,18,119,32,0,0,1836621,1,0,0,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-03-20,19,166,47,0,0,1836621,1,0,0,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-03-21,20,213,47,2,2,1836621,1,0,0,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-03-22,21,259,46,2,0,1836621,1,0,1,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-03-23,22,276,17,2,0,1836621,1,0,1,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-03-24,23,393,117,2,0,1836621,1,0,1,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-03-25,24,415,22,2,0,1836621,1,0,1,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-03-26,25,482,67,2,0,1836621,1,1,1,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-03-27,26,562,80,2,0,1836621,1,1,1,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-03-28,27,667,105,2,0,1836621,1,1,1,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-03-29,28,714,47,2,0,1836621,1,1,1,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-03-30,29,863,149,3,1,1836621,1,1,1,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-03-31,30,970,107,3,0,1836621,1,1,1,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-04-01,31,1233,263,15,12,1836621,1,1,1,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-04-02,32,1518,285,17,2,1836621,1,1,1,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-04-03,33,1615,97,21,4,1836621,1,1,1,1
"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-04-04,34,1725,110,22,1,1836621,1,1,1,1
"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-04-05,35,1866,141,22,0,1836621,1,1,1,1
"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-04-06,36,2018,152,29,7,1836621,1,1,1,1
"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-04-07,37,2148,130,32,3,1836621,1,1,1,1
"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-04-08,38,2262,114,39,7,1836621,1,1,1,1
"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-04-09,39,2300,38,39,0,1836621,1,1,1,1
"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-04-10,40,2453,153,48,9,1836621,1,1,1,1
"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-04-11,41,2559,106,49,1,1836621,1,1,1,1
"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-04-12,42,2651,92,49,0,1836621,1,1,1,1
"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-04-13,43,2751,100,56,7,1836621,1,1,1,1
"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-04-14,44,2853,102,60,4,1836621,1,1,1,1
"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-04-15,45,2949,96,64,4,1836621,1,1,1,1
"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-04-16,46,3045,96,66,2,1836621,1,1,1,1
"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-04-17,47,3153,108,70,4,1836621,1,1,1,1
"New Orleans-Metairie-Kenner, LA",2020-03-01,0,0,0,0,0,1249362,0,0,0,0
"New Orleans-Metairie-Kenner, LA",2020-03-02,1,0,0,0,0,1249362,0,0,0,0
"New Orleans-Metairie-Kenner, LA",2020-03-03,2,0,0,0,0,1249362,0,0,0,0
"New Orleans-Metairie-Kenner, LA",2020-03-09,8,1,1,0,0,1249362,0,0,0,0
"New Orleans-Metairie-Kenner, LA",2020-03-10,9,6,5,0,0,1249362,0,0,0,0
"New Orleans-Metairie-Kenner, LA",2020-03-11,10,12,6,0,0,1249362,0,0,0,0
"New Orleans-Metairie-Kenner, LA",2020-03-12,11,13,1,0,0,1249362,0,0,0,0
"New Orleans-Metairie-Kenner, LA",2020-03-13,12,34,21,0,0,1249362,0,0,0,0
"New Orleans-Metairie-Kenner, LA",2020-03-14,13,71,37,1,1,1249362,0,0,0,0
"New Orleans-Metairie-Kenner, LA",2020-03-15,14,97,26,2,1,1249362,0,0,0,0
"New Orleans-Metairie-Kenner, LA",2020-03-16,15,128,31,3,1,1249362,0,1,0,0
"New Orleans-Metairie-Kenner, LA",2020-03-17,16,183,55,5,2,1249362,0,1,0,0
"New Orleans-Metairie-Kenner, LA",2020-03-18,17,259,76,7,2,1249362,0,1,1,0
"New Orleans-Metairie-Kenner, LA",2020-03-19,18,343,84,9,2,1249362,0,1,1,0
"New Orleans-Metairie-Kenner, LA",2020-03-20,19,464,121,9,0,1249362,1,1,1,0
"New Orleans-Metairie-Kenner, LA",2020-03-21,20,638,174,15,6,1249362,1,1,1,0
"New Orleans-Metairie-Kenner, LA",2020-03-22,21,696,58,18,3,1249362,1,1,1,0
"New Orleans-Metairie-Kenner, LA",2020-03-23,22,920,224,25,7,1249362,1,1,1,0
"New Orleans-Metairie-Kenner, LA",2020-03-24,23,1083,163,33,8,1249362,1,1,1,1
"New Orleans-Metairie-Kenner, LA",2020-03-25,24,1329,246,49,16,1249362,1,1,1,1
"New Orleans-Metairie-Kenner, LA",2020-03-26,25,1645,316,64,15,1249362,1,1,1,1
"New Orleans-Metairie-Kenner, LA",2020-03-27,26,1940,295,91,27,1249362,1,1,1,1
"New Orleans-Metairie-Kenner, LA",2020-03-28,27,2322,382,107,16,1249362,1,1,1,1
"New Orleans-Metairie-Kenner, LA",2020-03-29,28,2402,80,115,8,1249362,1,1,1,1
"New Orleans-Metairie-Kenner, LA",2020-03-30,29,2690,288,142,27,1249362,1,1,1,1
"New Orleans-Metairie-Kenner, LA",2020-03-31,30,3530,840,184,42,1249362,1,1,1,1
"New Orleans-Metairie-Kenner, LA",2020-04-01,31,4314,784,212,28,1249362,1,1,1,1
"New Orleans-Metairie-Kenner, LA",2020-04-02,32,6428,2114,237,25,1249362,1,1,1,1
"New Orleans-Metairie-Kenner, LA",2020-04-03,33,7177,749,282,45,1249362,1,1,1,1
"New Orleans-Metairie-Kenner, LA",2020-04-04,34,8421,1244,309,27,1249362,1,1,1,1
"New Orleans-Metairie-Kenner, LA",2020-04-05,35,8653,232,339,30,1249362,1,1,1,1
"New Orleans-Metairie-Kenner, LA",2020-04-06,36,9750,1097,362,23,1249362,1,1,1,1
"New Orleans-Metairie-Kenner, LA",2020-04-07,37,10693,943,409,47,1249362,1,1,1,1
"New Orleans-Metairie-Kenner, LA",2020-04-08,38,11082,389,446,37,1249362,1,1,1,1
"New Orleans-Metairie-Kenner, LA",2020-04-09,39,11792,710,476,30,1249362,1,1,1,1
"New Orleans-Metairie-Kenner, LA",2020-04-10,40,12275,483,495,19,1249362,1,1,1,1
"New Orleans-Metairie-Kenner, LA",2020-04-11,41,12690,415,517,22,1249362,1,1,1,1
"New Orleans-Metairie-Kenner, LA",2020-04-12,42,12901,211,530,13,1249362,1,1,1,1
"New Orleans-Metairie-Kenner, LA",2020-04-13,43,13095,194,560,30,1249362,1,1,1,1
"New Orleans-Metairie-Kenner, LA",2020-04-14,44,13345,250,632,72,1249362,1,1,1,1
"New Orleans-Metairie-Kenner, LA",2020-04-15,45,13533,188,688,56,1249362,1,1,1,1
"New Orleans-Metairie-Kenner, LA",2020-04-16,46,13769,236,719,31,1249362,1,1,1,1
"New Orleans-Metairie-Kenner, LA",2020-04-17,47,13993,224,750,31,1249362,1,1,1,1
"New York-Northern New Jersey-Long Island, NY-NJ-PA",2020-03-01,0,0,0,0,0,19303808,0,0,0,0
"New York-Northern New Jersey-Long Island, NY-NJ-PA",2020-03-02,1,0,0,0,0,19303808,0,0,0,0
"New York-Northern New Jersey-Long Island, NY-NJ-PA",2020-03-03,2,0,0,0,0,19303808,0,0,0,0
"New York-Northern New Jersey-Long Island, NY-NJ-PA",2020-03-04,3,10,10,0,0,19303808,0,0,0,0
"New York-Northern New Jersey-Long Island, NY-NJ-PA",2020-03-05,4,20,10,0,0,19303808,0,0,0,0
"New York-Northern New Jersey-Long Island, NY-NJ-PA",2020-03-06,5,42,22,0,0,19303808,0,0,0,0
"New York-Northern New Jersey-Long Island, NY-NJ-PA",2020-03-07,6,78,36,0,0,19303808,0,0,0,0
"New York-Northern New Jersey-Long Island, NY-NJ-PA",2020-03-08,7,94,16,0,0,19303808,0,0,0,0
"New York-Northern New Jersey-Long Island, NY-NJ-PA",2020-03-09,8,129,35,0,0,19303808,0,0,0,0
"New York-Northern New Jersey-Long Island, NY-NJ-PA",2020-03-10,9,145,16,1,1,19303808,0,0,0,0
"New York-Northern New Jersey-Long Island, NY-NJ-PA",2020-03-11,10,180,35,1,0,19303808,0,0,0,0
"New York-Northern New Jersey-Long Island, NY-NJ-PA",2020-03-12,11,242,62,1,0,19303808,0,0,0,0
"New York-Northern New Jersey-Long Island, NY-NJ-PA",2020-03-13,12,291,49,1,0,19303808,0,0,0,0
"New York-Northern New Jersey-Long Island, NY-NJ-PA",2020-03-14,13,379,88,3,2,19303808,0,0,0,0
"New York-Northern New Jersey-Long Island, NY-NJ-PA",2020-03-15,14,446,67,3,0,19303808,0,0,0,0
"New York-Northern New Jersey-Long Island, NY-NJ-PA",2020-03-16,15,571,125,6,3,19303808,0,1,0,0
"New York-Northern New Jersey-Long Island, NY-NJ-PA",2020-03-17,16,866,295,10,4,19303808,0,1,0,0
"New York-Northern New Jersey-Long Island, NY-NJ-PA",2020-03-18,17,1254,388,12,2,19303808,0,1,1,0
"New York-Northern New Jersey-Long Island, NY-NJ-PA",2020-03-19,18,2093,839,17,5,19303808,0,1,1,0
"New York-Northern New Jersey-Long Island, NY-NJ-PA",2020-03-20,19,3154,1061,25,8,19303808,1,1,1,0
"New York-Northern New Jersey-Long Island, NY-NJ-PA",2020-03-21,20,4672,1518,35,10,19303808,1,1,1,0
"New York-Northern New Jersey-Long Island, NY-NJ-PA",2020-03-22,21,6881,2209,42,7,19303808,1,1,1,0
"New York-Northern New Jersey-Long Island, NY-NJ-PA",2020-03-23,22,9705,2824,53,11,19303808,1,1,1,0
"New York-Northern New Jersey-Long Island, NY-NJ-PA",2020-03-24,23,12215,2510,75,22,19303808,1,1,1,1
"New York-Northern New Jersey-Long Island, NY-NJ-PA",2020-03-25,24,14618,2403,108,33,19303808,1,1,1,1
"New York-Northern New Jersey-Long Island, NY-NJ-PA",2020-03-26,25,18963,4345,132,24,19303808,1,1,1,1
"New York-Northern New Jersey-Long Island, NY-NJ-PA",2020-03-27,26,23236,4273,168,36,19303808,1,1,1,1
"New York-Northern New Jersey-Long Island, NY-NJ-PA",2020-03-28,27,27704,4468,223,55,19303808,1,1,1,1
"New York-Northern New Jersey-Long Island, NY-NJ-PA",2020-03-29,28,32057,4353,230,7,19303808,1,1,1,1
"New York-Northern New Jersey-Long Island, NY-NJ-PA",2020-03-30,29,37130,5073,309,79,19303808,1,1,1,1
"New York-Northern New Jersey-Long Island, NY-NJ-PA",2020-03-31,30,42370,5240,402,93,19303808,1,1,1,1
"New York-Northern New Jersey-Long Island, NY-NJ-PA",2020-04-01,31,47941,5571,537,135,19303808,1,1,1,1
"New York-Northern New Jersey-Long Island, NY-NJ-PA",2020-04-02,32,54235,6294,796,259,19303808,1,1,1,1
"New York-Northern New Jersey-Long Island, NY-NJ-PA",2020-04-03,33,62457,8222,955,159,19303808,1,1,1,1
"New York-Northern New Jersey-Long Island, NY-NJ-PA",2020-04-04,34,72049,9592,1635,680,19303808,1,1,1,1
"New York-Northern New Jersey-Long Island, NY-NJ-PA",2020-04-05,35,78049,6000,1700,65,19303808,1,1,1,1
"New York-Northern New Jersey-Long Island, NY-NJ-PA",2020-04-06,36,85289,7240,2048,348,19303808,1,1,1,1
"New York-Northern New Jersey-Long Island, NY-NJ-PA",2020-04-07,37,92451,7162,2482,434,19303808,1,1,1,1
"New York-Northern New Jersey-Long Island, NY-NJ-PA",2020-04-08,38,99674,7223,2896,414,19303808,1,1,1,1
"New York-Northern New Jersey-Long Island, NY-NJ-PA",2020-04-09,39,107634,7960,3261,365,19303808,1,1,1,1
"New York-Northern New Jersey-Long Island, NY-NJ-PA",2020-04-10,40,115416,7782,3702,441,19303808,1,1,1,1
"New York-Northern New Jersey-Long Island, NY-NJ-PA",2020-04-11,41,121539,6123,4154,452,19303808,1,1,1,1
"New York-Northern New Jersey-Long Island, NY-NJ-PA",2020-04-12,42,127205,5666,4504,350,19303808,1,1,1,1
"New York-Northern New Jersey-Long Island, NY-NJ-PA",2020-04-13,43,131987,4782,4784,280,19303808,1,1,1,1
"New York-Northern New Jersey-Long Island, NY-NJ-PA",2020-04-14,44,138003,6016,5312,528,19303808,1,1,1,1
"New York-Northern New Jersey-Long Island, NY-NJ-PA",2020-04-15,45,143526,5523,5814,502,19303808,1,1,1,1
"New York-Northern New Jersey-Long Island, NY-NJ-PA",2020-04-16,46,150582,7056,6305,491,19303808,1,1,1,1
"New York-Northern New Jersey-Long Island, NY-NJ-PA",2020-04-17,47,156248,5666,6593,288,19303808,1,1,1,1
"Oklahoma City, OK",2020-03-01,0,0,0,0,0,1396445,0,0,0,0
"Oklahoma City, OK",2020-03-02,1,0,0,0,0,1396445,0,0,0,0
"Oklahoma City, OK",2020-03-03,2,0,0,0,0,1396445,0,0,0,0
"Oklahoma City, OK",2020-03-09,8,0,0,0,0,1396445,0,0,0,0
"Oklahoma City, OK",2020-03-13,12,1,1,0,0,1396445,0,0,0,0
"Oklahoma City, OK",2020-03-14,13,1,0,0,0,1396445,0,0,0,0
"Oklahoma City, OK",2020-03-15,14,2,1,0,0,1396445,0,0,0,0
"Oklahoma City, OK",2020-03-16,15,4,2,0,0,1396445,0,1,0,0
"Oklahoma City, OK",2020-03-17,16,9,5,0,0,1396445,0,1,0,0
"Oklahoma City, OK",2020-03-18,17,20,11,0,0,1396445,0,1,1,0
"Oklahoma City, OK",2020-03-19,18,32,12,0,0,1396445,0,1,1,0
"Oklahoma City, OK",2020-03-20,19,35,3,0,0,1396445,1,1,1,0
"Oklahoma City, OK",2020-03-21,20,37,2,0,0,1396445,1,1,1,0
"Oklahoma City, OK",2020-03-22,21,44,7,0,0,1396445,1,1,1,0
"Oklahoma City, OK",2020-03-23,22,50,6,0,0,1396445,1,1,1,0
"Oklahoma City, OK",2020-03-24,23,70,20,1,1,1396445,1,1,1,1
"Oklahoma City, OK",2020-03-25,24,92,22,3,2,1396445,1,1,1,1
"Oklahoma City, OK",2020-03-26,25,126,34,5,2,1396445,1,1,1,1
"Oklahoma City, OK",2020-03-27,26,154,28,5,0,1396445,1,1,1,1
"Oklahoma City, OK",2020-03-28,27,174,20,8,3,1396445,1,1,1,1
"Oklahoma City, OK",2020-03-29,28,193,19,9,1,1396445,1,1,1,1
"Oklahoma City, OK",2020-03-30,29,222,29,10,1,1396445,1,1,1,1
"Oklahoma City, OK",2020-03-31,30,253,31,14,4,1396445,1,1,1,1
"Oklahoma City, OK",2020-04-01,31,324,71,17,3,1396445,1,1,1,1
"Oklahoma City, OK",2020-04-02,32,390,66,17,0,1396445,1,1,1,1
"Oklahoma City, OK",2020-04-03,33,424,34,18,1,1396445,1,1,1,1
"Oklahoma City, OK",2020-04-04,34,487,63,19,1,1396445,1,1,1,1
"Oklahoma City, OK",2020-04-05,35,501,14,22,3,1396445,1,1,1,1
"Oklahoma City, OK",2020-04-06,36,529,28,23,1,1396445,1,1,1,1
"Oklahoma City, OK",2020-04-07,37,587,58,24,1,1396445,1,1,1,1
"Oklahoma City, OK",2020-04-08,38,609,22,30,6,1396445,1,1,1,1
"Oklahoma City, OK",2020-04-09,39,707,98,30,0,1396445,1,1,1,1
"Oklahoma City, OK",2020-04-10,40,748,41,32,2,1396445,1,1,1,1
"Oklahoma City, OK",2020-04-11,41,775,27,37,5,1396445,1,1,1,1
"Oklahoma City, OK",2020-04-12,42,802,27,37,0,1396445,1,1,1,1
"Oklahoma City, OK",2020-04-13,43,826,24,39,2,1396445,1,1,1,1
"Oklahoma City, OK",2020-04-14,44,860,34,39,0,1396445,1,1,1,1
"Oklahoma City, OK",2020-04-15,45,890,30,44,5,1396445,1,1,1,1
"Oklahoma City, OK",2020-04-16,46,918,28,47,3,1396445,1,1,1,1
"Oklahoma City, OK",2020-04-17,47,955,37,47,0,1396445,1,1,1,1
"Orlando-Kissimmee-Sanford, FL",2020-03-01,0,0,0,0,0,2572962,0,0,0,0
"Orlando-Kissimmee-Sanford, FL",2020-03-02,1,0,0,0,0,2572962,0,0,0,0
"Orlando-Kissimmee-Sanford, FL",2020-03-03,2,0,0,0,0,2572962,0,0,0,0
"Orlando-Kissimmee-Sanford, FL",2020-03-09,8,0,0,0,0,2572962,0,0,0,0
"Orlando-Kissimmee-Sanford, FL",2020-03-12,11,1,1,0,0,2572962,0,0,0,0
"Orlando-Kissimmee-Sanford, FL",2020-03-13,12,3,2,0,0,2572962,0,0,0,0
"Orlando-Kissimmee-Sanford, FL",2020-03-14,13,3,0,0,0,2572962,0,0,0,0
"Orlando-Kissimmee-Sanford, FL",2020-03-15,14,4,1,0,0,2572962,0,0,0,0
"Orlando-Kissimmee-Sanford, FL",2020-03-16,15,13,9,1,1,2572962,0,0,0,0
"Orlando-Kissimmee-Sanford, FL",2020-03-17,16,18,5,1,0,2572962,0,0,0,0
"Orlando-Kissimmee-Sanford, FL",2020-03-18,17,28,10,1,0,2572962,1,0,0,0
"Orlando-Kissimmee-Sanford, FL",2020-03-19,18,48,20,1,0,2572962,1,1,0,0
"Orlando-Kissimmee-Sanford, FL",2020-03-20,19,52,4,1,0,2572962,1,1,0,0
"Orlando-Kissimmee-Sanford, FL",2020-03-21,20,69,17,1,0,2572962,1,1,0,0
"Orlando-Kissimmee-Sanford, FL",2020-03-22,21,81,12,1,0,2572962,1,1,1,0
"Orlando-Kissimmee-Sanford, FL",2020-03-23,22,103,22,1,0,2572962,1,1,1,0
"Orlando-Kissimmee-Sanford, FL",2020-03-24,23,115,12,1,0,2572962,1,1,1,0
"Orlando-Kissimmee-Sanford, FL",2020-03-25,24,180,65,2,1,2572962,1,1,1,0
"Orlando-Kissimmee-Sanford, FL",2020-03-26,25,229,49,3,1,2572962,1,1,1,0
"Orlando-Kissimmee-Sanford, FL",2020-03-27,26,316,87,4,1,2572962,1,1,1,0
"Orlando-Kissimmee-Sanford, FL",2020-03-28,27,393,77,4,0,2572962,1,1,1,0
"Orlando-Kissimmee-Sanford, FL",2020-03-29,28,481,88,4,0,2572962,1,1,1,0
"Orlando-Kissimmee-Sanford, FL",2020-03-30,29,531,50,4,0,2572962,1,1,1,0
"Orlando-Kissimmee-Sanford, FL",2020-03-31,30,652,121,4,0,2572962,1,1,1,0
"Orlando-Kissimmee-Sanford, FL",2020-04-01,31,797,145,4,0,2572962,1,1,1,1
"Orlando-Kissimmee-Sanford, FL",2020-04-02,32,937,140,10,6,2572962,1,1,1,1
"Orlando-Kissimmee-Sanford, FL",2020-04-03,33,1053,116,12,2,2572962,1,1,1,1
"Orlando-Kissimmee-Sanford, FL",2020-04-04,34,1145,92,14,2,2572962,1,1,1,1
"Orlando-Kissimmee-Sanford, FL",2020-04-05,35,1233,88,14,0,2572962,1,1,1,1
"Orlando-Kissimmee-Sanford, FL",2020-04-06,36,1296,63,15,1,2572962,1,1,1,1
"Orlando-Kissimmee-Sanford, FL",2020-04-07,37,1347,51,16,1,2572962,1,1,1,1
"Orlando-Kissimmee-Sanford, FL",2020-04-08,38,1457,110,17,1,2572962,1,1,1,1
"Orlando-Kissimmee-Sanford, FL",2020-04-09,39,1523,66,20,3,2572962,1,1,1,1
"Orlando-Kissimmee-Sanford, FL",2020-04-10,40,1593,70,21,1,2572962,1,1,1,1
"Orlando-Kissimmee-Sanford, FL",2020-04-11,41,1631,38,23,2,2572962,1,1,1,1
"Orlando-Kissimmee-Sanford, FL",2020-04-12,42,1676,45,23,0,2572962,1,1,1,1
"Orlando-Kissimmee-Sanford, FL",2020-04-13,43,1786,110,23,0,2572962,1,1,1,1
"Orlando-Kissimmee-Sanford, FL",2020-04-14,44,1830,44,28,5,2572962,1,1,1,1
"Orlando-Kissimmee-Sanford, FL",2020-04-15,45,1898,68,30,2,2572962,1,1,1,1
"Orlando-Kissimmee-Sanford, FL",2020-04-16,46,1989,91,33,3,2572962,1,1,1,1
"Orlando-Kissimmee-Sanford, FL",2020-04-17,47,2059,70,37,4,2572962,1,1,1,1
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-03-01,0,0,0,0,0,6096372,0,0,0,0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-03-02,1,0,0,0,0,6096372,0,0,0,0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-03-03,2,0,0,0,0,6096372,0,0,0,0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-03-06,5,2,2,0,0,6096372,0,0,0,0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-03-07,6,4,2,0,0,6096372,0,0,0,0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-03-08,7,6,2,0,0,6096372,0,0,0,0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-03-09,8,9,3,0,0,6096372,0,0,0,0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-03-10,9,13,4,0,0,6096372,0,0,0,0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-03-11,10,17,4,0,0,6096372,0,0,0,0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-03-12,11,24,7,0,0,6096372,0,0,0,0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-03-13,12,40,16,0,0,6096372,0,0,0,0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-03-14,13,45,5,0,0,6096372,0,0,0,0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-03-15,14,60,15,0,0,6096372,0,0,0,0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-03-16,15,72,12,0,0,6096372,0,0,0,0
